LineId,Date,Time,Pid,Tid,Level,Component,Content,EventId,EventTemplate,ParameterList
2094,12-18,14:13:03.165,5157,5157,D,test    ,"sending:{""handlerName"":""getRegisteredJsHandler"",""callbackId"":""java_cb_1"",""data"":null}",ff2248b9,"sending:{""handlerName"":""getRegisteredJsHandler"",""callbackId"":""java_cb_1"",""data"":null}",[]
2095,12-18,08:22:48.125,26535,26551,D,MagicLink,NearBy-Service:====>UNHANDLE MSG:25,00919177,NearBy-Service:====>UNHANDLE MSG:<*>,['25']
2096,12-18,14:36:13.497,1795,2323,E,UsbDeviceManager,at com.android.server.usb.UsbDeviceManager$2.onUEvent(UsbDeviceManager.java:328),d7497a9b,at <*>,['com.android.server.usb.UsbDeviceManager$2.onUEvent(UsbDeviceManager.java:328)']
2097,12-17,21:23:15.632,24266,24266,I,BaseActivity,com.qiyi.video.base.BaseActivity.loadQimoIcon()<-1> : loadQimoIcon # set default icon (dev|url is null),7b526dc4,<*>()<-<*>> : loadQimoIcon # set default icon (dev|url is null),"['com.qiyi.video.base.BaseActivity.loadQimoIcon', '<-1>']"
2098,12-17,19:31:41.475,2852,2852,D,TintManager,"statusBarIconTint=#B3FFFFFF,navigationBarIconTint=#00000000",b1ca38cf,"statusBarIconTint=#<*>,navigationBarIconTint=#<*>","['B3FFFFFF', '00000000']"
2099,12-17,20:32:17.750,24266,24266,I,sensor  ,[qiyi_LOG_INFO sensor] disableGravityDetector,f856f3b0,[qiyi_LOG_INFO sensor] disableGravityDetector,[]
2100,12-18,18:32:21.538,2852,2852,D,NetWorkUtils,"is3GCalling is false,mCdmaSlot is -1",6e0e5f14,"is3GCalling is false,mCdmaSlot is -<*>",['1']
2101,12-18,08:36:53.742,1795,1819,D,NetworkManagement,notifyInterfaceClassActivity: client is android.net.INetworkManagementEventObserver$Stub$Proxy@c0acf8b,cea6a32f,notifyInterfaceClassActivity: client is <*>,['android.net.INetworkManagementEventObserver$Stub$Proxy@c0acf8b']
2102,12-18,19:53:49.368,2852,2852,I,HwNotificationIconAreaController,showNotificationAll,b4f7e619,showNotificationAll,[]
2103,12-18,11:10:39.551,2852,2852,W,PanelView,set notification panel padding = 1675,e8d64dec,set notification panel padding = <*>,['1675']
2104,12-18,00:14:39.326,1795,5350,I,TrafficMonitor,"getStatic,count:0,work status:false",e0b351b6,"getStatic,count:<*>,work status:false",['0']
2105,12-17,20:22:45.596,1795,1795,I,MQoS    ,received cell-signal:5,18e04965,received cell-signal:<*>,['5']
2106,12-18,00:05:02.833,25067,25067,I,BetaClub,[PollingService.onStartCommand]Start,97952a10,[PollingService.onStartCommand]Start,[]
2107,12-18,09:17:29.460,1795,1806,I,AlarmManager,remove(PendingIntent{5577981: PendingIntentRecord{7f86237 com.huawei.espacev2 broadcastIntent}}) changed bounds; rebatching,9ad0125d,remove(PendingIntent{<*>: PendingIntentRecord{<*> <*> <*> changed bounds; rebatching,"['5577981', '7f86237', 'com.huawei.espacev2 broadcastIntent}})']"
2108,12-17,23:24:03.586,1795,1795,W,huawei_ProximitySensor_CPP_Test,"ProximitySensor, enable, 247: en=0",70c8d459,"<*> enable, <*>: <*>","['ProximitySensor,', '247', 'en=0']"
2109,12-18,11:20:45.201,3858,4126,I,amsnl   ,"c: true, w: false, t: false, l: false",0dac4754,"c: true, w: <*> t: false, l: false","['false,']"
2110,12-18,10:41:04.651,1795,1795,I,AlarmManager,set(PendingIntent{2f9e644: PendingIntentRecord{527f32d android broadcastIntent}}) : type=2 triggerAtTime=501663377 win=300000 tElapsed=501663377 maxElapsed=501963377 interval=0 flags=0x8,427dd9c6,set(PendingIntent{<*>: PendingIntentRecord{<*> android broadcastIntent}}) : type=<*> triggerAtTime=<*> win=<*> tElapsed=<*> maxElapsed=<*> interval=<*> flags=<*>,"['2f9e644', '527f32d', '2', '501663377', '300000', '501663377', '501963377', '0', '0x8']"
2111,12-17,20:26:47.775,1795,1806,D,PowerManagerService,"acquire lock=68419859, flags=0x1, tag=""RILJ_ACK_WL"", name=com.android.phone, ws=null, uid=1001, pid=3218",c68fa020,"acquire lock=<*>, flags=<*>, <*> <*> <*> uid=<*>, pid=<*>","['68419859', '0x1', 'tag=""RILJ_ACK_WL"",', 'name=com.android.phone, ws=null,', '1001', '3218']"
2112,12-18,15:33:00.142,9017,10476,V,NFC     ,this device does not have NFC support,a5d8f912,this device does not have NFC support,[]
2113,12-17,22:40:05.497,1795,2670,D,WifiController,battery changed pluggedType: 1,f360e1f9,battery changed pluggedType: <*>,['1']
2114,12-18,08:13:42.632,2852,2852,D,HwCustMobileSignalControllerImpl,"sub =0,strMccMnc =null,hashMccMnc =[],strPlmn =hw_show_4_5G_for_mcc",a20cc1e2,"sub =<*>,strMccMnc =null,hashMccMnc =[],strPlmn <*>","['0', '=hw_show_4_5G_for_mcc']"
2115,12-17,22:26:19.740,1046,2703,V,audio_hw_primary,adev_set_parameters: exit with code(0),9088debc,adev_set_parameters: exit with code(<*>),['0']
2116,12-18,14:25:39.249,3382,3399,D,QcrilMsgTunnelSocket,Broadcasting intent ACTION_RAC_CHANGED,ef430a5e,Broadcasting intent ACTION_RAC_CHANGED,[]
2117,12-18,14:14:12.543,2883,5296,I,HwSystemManager,HoldService:locationInfo switch is on . pid = 5157,09377b45,HoldService:locationInfo switch is on . pid = <*>,['5157']
2118,12-18,16:01:03.641,1795,2376,W,AlarmManager,"mIsScreenOn is: false, WAKEUP alarm trigger action = ALARM_ACTION(23480) package name is: com.tencent.mm",82765004,"mIsScreenOn is: false, WAKEUP alarm trigger action = <*> package name is: <*>","['ALARM_ACTION(23480)', 'com.tencent.mm']"
2119,12-18,15:33:23.545,10357,10357,E,HwVPlayer,<FontsUtils>: Create slim typeface cause a exception!,9fffec9a,<FontsUtils>: Create slim typeface cause a exception!,[]
2120,12-18,07:23:02.601,1795,16500,D,PowerManagerService,"ready=true,policy=0,wakefulness=0,wksummary=0x1,uasummary=0x0,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=true,manual=33,auto=-1,adj=0.0userId=0",2bd0bdb0,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=true,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>","['0', '0', '0x1', '0x0', '33', '1', '0', '0']"
2121,12-17,23:13:38.680,2852,2852,D,HwCustMobileSignalControllerImpl,isCurrentBySim()=false,2701f85c,isCurrentBySim()=false,[]
2122,12-17,21:22:41.890,24266,24266,I,DownloadEpisodeAdapter,[qiyi_LOG_INFO DownloadEpisodeAdapter] loadImage,7445c7c1,[qiyi_LOG_INFO DownloadEpisodeAdapter] <*>,['loadImage']
2123,12-18,07:49:00.303,633,31870,I,SDK     ,<2016-12-18 07:49:00> [WARN] SDK: UE-SeC 2016-12-18 7:49:0:303 Level[WARN] magic[3362781472 684]:PubEvt_Close Getting a socket[175] from the Socket-table Failed!,b29d6ea3,<<*><*><*> <*>:<*>:<*>> <*> SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> <*> magic[<*> <*> <*> <*> <*> <*> <*> <*> <*>,"['', '<2016-12-18 07', '49:00', '[WARN]', '', '2016-12-18 7', '49', '0:303 Level[WARN]', '3362781472', '684]:PubEvt_Close', 'Getting', 'a', 'socket[175] from the Socket-table Failed!']"
2124,12-18,07:30:52.504,1795,2670,D,WifiController,battery changed pluggedType: 0,f360e1f9,battery changed pluggedType: <*>,['0']
2125,12-17,22:53:09.973,3879,3879,I,HwLauncher,Launcher.Folder childCount: 2,0ad8f7b2,Launcher.Folder childCount: <*>,['2']
2126,12-18,14:11:20.044,5157,5157,D,test    ,"sending:{""handlerName"":""getRegisteredJsHandler"",""callbackId"":""java_cb_1"",""data"":null}",ff2248b9,"sending:{""handlerName"":""getRegisteredJsHandler"",""callbackId"":""java_cb_1"",""data"":null}",[]
2127,12-17,21:47:25.000,1795,1821,I,WindowManger_keyguard,Setting mHideLockScreen to true by win Window{e6a6b5e u0 com.android.incallui/com.android.incallui.InCallActivity},dae27d40,Setting mHideLockScreen to true by win Window{<*> u0 <*><*>.<*>},"['e6a6b5e', 'com', 'android.incallui/com.android.incallui.InCallActivity']"
2128,12-18,10:46:12.638,2852,2852,I,ToggleSlider,mSeekListener onProgressChanged progress:7401 fromUser:false,21a28837,mSeekListener onProgressChanged progress:<*> fromUser:false,['7401']
2129,12-17,21:40:11.280,1795,2323,E,UsbDeviceManager,at com.android.server.usb.UsbDeviceManager$2.onUEvent(UsbDeviceManager.java:328),d7497a9b,at <*>,['com.android.server.usb.UsbDeviceManager$2.onUEvent(UsbDeviceManager.java:328)']
2130,12-18,19:25:42.459,3218,3536,E,SharedPreferencesImpl,Couldn't create directory for SharedPreferences file /data/user_de/0/com.android.settings/shared_prefs/caStatePreferences.xml,5c6104ed,Couldn't create directory for SharedPreferences file <*>.android.settings<*>.xml,"['/data/user_de/0/com', '/shared_prefs/caStatePreferences']"
2131,12-17,23:13:44.510,606,2379,E,libteec ,receive data len = 256,c7d11cb0,<*> <*> <*> = <*>,"['receive', 'data len', '256']"
2132,12-18,19:49:48.436,2852,2852,I,HwPhoneStatusBarTransitions,"setBackgroundColor:new=0, old=-16777216",72e97b94,"setBackgroundColor:new=<*>, <*>","['0', 'old=-16777216']"
2133,12-17,19:32:30.249,2883,2996,I,HwSystemManager,NormalTrafficAnalysis:alert byte = 0 last alert byte = 0,6eb2266c,NormalTrafficAnalysis:alert byte = <*> last alert byte = <*>,"['0', '0']"
2134,12-18,15:35:21.552,1795,1795,D,WifiScanGenie_Controller,"wifi connect,mCurrentPriority: 4",99f09f83,"wifi connect,mCurrentPriority: <*>",['4']
2135,12-18,14:23:12.251,3382,3399,I,SendBroadcastPermission,"action:qualcomm.intent.action.ACTION_RAC_CHANGED, mPermissionType:0",6b0b29a4,<*> mPermissionType:<*>,"['action:qualcomm.intent.action.ACTION_RAC_CHANGED,', '0']"
2136,12-18,06:26:33.060,3626,19330,I,iMonitor,create: 903001002,dede275d,<*> <*>,['create: 903001002']
2137,12-17,22:02:01.945,1795,2326,V,FingerprintService,startAuthentication(com.android.systemui),66c45f30,startAuthentication(<*>),['com.android.systemui']
2138,12-17,22:55:59.018,1795,3139,I,SendBroadcastPermission,"action:android.intent.action.SIG_STR, mPermissionType:0",6b0b29a4,<*> mPermissionType:<*>,"['action:android.intent.action.SIG_STR,', '0']"
2139,12-18,13:11:03.441,3168,3369,I,CHR_TelphonyStatusService,triggerStatsReport: Sun Dec 18 13:11:03 GMT+08:00 2016,cb533b51,triggerStatsReport: Sun Dec <*> <*>:<*>:<*> GMT<*>:<*> <*>,"['18 13', '11:03', '+08:00', '2016']"
2140,12-18,14:11:18.965,1795,2671,D,HwWifiStateMachine,"isWifiProEvaluatingAP, connectedConfig = null, selectedConfig = null",9cf0acbe,"isWifiProEvaluatingAP, connectedConfig = <*> selectedConfig = <*>","['null,', 'null']"
2141,12-18,10:58:06.415,818,1089,I,iMonitor,create: 902500004,dede275d,<*> <*>,['create: 902500004']
2142,12-18,09:17:27.105,1795,1806,D,PowerManagerService,"ready=false,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=true,mode=true,manual=33,auto=-1,adj=0.0userId=0",96737926,"ready=false,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=true,mode=true,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>","['3', '1', '0x1', '0x1', '33', '1', '0', '0']"
2143,12-18,14:08:33.977,2883,3756,I,HwSystemManager,"PermissionDbVisitor:insertHistoryRecord:HistoryRecord[packageName:com.sankuai.meituanhd,permissionType:8,action:11,dateStartTime:1481990400000,timestamp:1482041313977]",8ec489f1,"PermissionDbVisitor:insertHistoryRecord:HistoryRecord[packageName:<*>,permissionType:<*>,action:<*>,dateStartTime:<*>,timestamp:<*>]","['com.sankuai.meituanhd', '8', '11', '1481990400000', '1482041313977']"
2144,12-17,20:43:00.012,2852,2852,I,HwDateUtils,begin of formatChinaDateRange chinaDate:晚上8:43,629c2dcc,begin of formatChinaDateRange <*>,['chinaDate:晚上8:43']
2145,12-17,21:53:39.308,1795,1825,D,HwNormalizedSpline,"write:userId=0,mPosBrightness =0.0,mOffsetBrightness_last=23.76,mIsUserChange=false,mDeltaNew=0.0,mStartLuxDefaultBrightness=23.76mLastLuxDefaultBrightness=23.76,mAmLux=13.0",08a1fef3,"write:userId=<*>,mPosBrightness =<*>.<*>,mOffsetBrightness_last=<*>.<*>,mIsUserChange=false,mDeltaNew=<*>.<*>,mStartLuxDefaultBrightness=<*>.76mLastLuxDefaultBrightness=<*>.<*>,mAmLux=<*>.<*>","['0', '0.0', '23.76', '0.0', '23', '23.76', '13.0']"
2146,12-17,20:11:41.712,1795,2733,D,WiFi_PRO_WifiProStateMachine,"WifiSemiAutoScoreState enter,  mIsAllowEvaluate = true",da637d73,<*> <*> <*> = true,"['WifiSemiAutoScoreState', 'enter,  mIsAllowEvaluate']"
2147,12-18,14:11:29.800,5157,5157,W,cr_BindingManager,Cannot call determinedVisibility() - never saw a connection for the pid: 5157,7c5af11b,Cannot call determinedVisibility() - never saw a connection for the pid: <*>,['5157']
2148,12-18,14:10:50.506,5157,5157,W,cr_BindingManager,Cannot call determinedVisibility() - never saw a connection for the pid: 5157,7c5af11b,Cannot call determinedVisibility() - never saw a connection for the pid: <*>,['5157']
2149,12-18,07:38:22.640,3858,4126,I,amsnl   ,"t:false, fl: false, p: 2147483647000, ce: true, we: false",bc2fb95a,"t:false, fl: false, p: <*>, ce: true, we: <*>","['2147483647000', 'false']"
2150,12-18,19:02:35.503,1795,2323,E,UsbDeviceManager,Error reading charge file,5f2c0349,Error reading charge file,[]
2151,12-18,14:09:15.230,5157,5201,D,TelephonyManager,getNeighboringCellInfo calling app is com.sankuai.meituanhd,345a3ac3,<*> <*> <*> is <*>,"['getNeighboringCellInfo', 'calling app', 'com.sankuai.meituanhd']"
2152,12-18,07:30:18.308,2852,2852,D,HwCustMobileSignalControllerImpl,"sub =0,strMccMnc =null,hashMccMnc =[],strPlmn =hw_show_4_5G_for_mcc",a20cc1e2,"sub =<*>,strMccMnc =null,hashMccMnc =[],strPlmn <*>","['0', '=hw_show_4_5G_for_mcc']"
2153,12-17,21:52:23.549,835,2385,E,libteec ,begin,8d589afa,begin,[]
2154,12-18,17:43:21.862,1795,1795,V,NotificationService,disableEffects=null canInterrupt=false once update: false,f96ce7bc,disableEffects=null canInterrupt=false once update: false,[]
2155,12-17,20:41:45.642,2852,2852,D,HwCustMobileSignalControllerImpl,isCurrentBySim()=false,2701f85c,isCurrentBySim()=false,[]
2156,12-17,23:15:25.830,1795,3253,D,ActivityManager,"ActivityManagerService,attachApplication,callingPid = 10334",c4e541af,<*> = <*>,"['ActivityManagerService,attachApplication,callingPid', '10334']"
2157,12-17,22:27:01.985,2852,2914,I,HwMobileSignalController,updateSignalStrength: signalStrength=SignalStrength: -86 0 -1 255 -1 255 -1 255 255 99 2147483647 2147483647 2147483647 2147483647 2147483647 false gw|lte,c7b03d97,updateSignalStrength: signalStrength=SignalStrength: -<*> <*> -<*> <*> -<*> <*> -<*> <*> <*> <*> <*> <*> <*> <*> <*> false gw|lte,"['86 0', '1 255', '1 255', '1', '255', '255', '99', '2147483647 2147483647 2147483647 2147483647 2147483647']"
2158,12-18,15:33:17.965,1795,2709,I,ActivityManager_service,"retrieveServiceLocked, callerApp: ProcessRecord{34bf34f 0:system/1000}, flags: 10000400",a3af36d4,"retrieveServiceLocked, callerApp: ProcessRecord{<*> <*> flags: <*>","['34bf34f 0:system/1000},', '10000400']"
2159,12-17,23:25:52.923,2852,2852,I,HwSignalClusterView,"apply hwPhoneState.mSubId:0 anyMobileVisible:false mIsAirplaneMode:false, mobileGroupVisible=true",9361d325,"apply hwPhoneState.mSubId:<*> anyMobileVisible:false mIsAirplaneMode:false, mobileGroupVisible=true",['0']
2160,12-17,21:20:41.037,633,31870,I,SDK     ,<2016-12-17 21:20:41> [WARN] SDK: UE-SeC 2016-12-17 21:20:41:37 Level[WARN] magic[3362781472 684]:PubEvt_Close Getting a socket[88] from the Socket-table Failed!,b29d6ea3,<<*><*><*> <*>:<*>:<*>> <*> SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> <*> magic[<*> <*> <*> <*> <*> <*> <*> <*> <*>,"['', '<2016-12-17 21', '20:41', '[WARN]', '', '2016-12-17 21', '20', '41:37 Level[WARN]', '3362781472', '684]:PubEvt_Close', 'Getting', 'a', 'socket[88] from the Socket-table Failed!']"
2161,12-18,14:19:32.492,3879,3879,I,HwLauncher,Model  onReceive user=UserHandle{0},9aeab320,Model  onReceive user=UserHandle{<*>},['0']
2162,12-18,00:15:13.930,2852,2852,I,HwMobileSignalController,"notifyListenerHuawei::origin typeIcon:2130839195 icons.mName:4G isSuspend:false, showDataIcon=true, dataConnected=true, isRoaming=false",c280a002,"notifyListenerHuawei::origin typeIcon:<*> <*> isSuspend:false, showDataIcon=true, dataConnected=true, isRoaming=false",['2130839195 icons.mName:4G']
2163,12-18,14:13:06.240,7040,7040,W,art     ,JIT profile information will not be recorded: profile file does not exits.,fdd7ca0a,JIT profile information will not be recorded: profile file does not exits.,[]
2164,12-17,20:32:17.349,24266,24266,D,qiyippsplay,org.iqiyi.video.player.db.a()<-1> : 播放索引>> 详情： eEvent = PART_REFLACTION_BACK_SUCC; PlayDataGetStatus = 2,cd04410d,<*>()<-<*>> : 播放索引>> 详情： eEvent = PART_REFLACTION_BACK_SUCC; PlayDataGetStatus = <*>,"['org.iqiyi.video.player.db.a', '<-1>', '2']"
2165,12-18,15:33:34.570,1795,3225,I,ActivityManager_service,New app record ProcessRecord{6c9b891 11028:com.android.providers.calendar/u0a38} thread=android.os.BinderProxy@36203f7 pid=11028 procname=com.android.providers.calendar,44c8e78c,New app record ProcessRecord{<*> <*> thread=<*>@<*> pid=<*> <*>,"['6c9b891 11028:com.android.providers.calendar/u0a38}', 'android.os.BinderProxy@36203f7', '11028 procname=com.android.providers.calendar']"
2166,12-17,23:02:31.111,1795,2323,E,UsbDeviceManager,at android.os.FileUtils.readTextFile(FileUtils.java:267),d7497a9b,at <*>,['android.os.FileUtils.readTextFile(FileUtils.java:267)']
2167,12-17,20:24:30.595,1795,16501,D,NetdConnector,SND -> {11728 firewall set_uid_rule standby 10029 allow},f2f5c4de,SND -> {<*> firewall set_uid_rule standby <*> allow},"['11728', '10029']"
2168,12-18,19:26:31.245,2852,2852,I,HwPowerUI,"doTemperatueWarning, health:2",3cfd5964,"doTemperatueWarning, health:<*>",['2']
2169,12-18,15:32:57.237,1795,17831,I,ActivityManager,Start proc 10336:com.huawei.phoneservice:loguploadservice/u0a18 for broadcast com.huawei.phoneservice/com.huawei.logupload.UploadReceiver,1bf36518,Start proc <*> for <*> <*>,"['10336:com.huawei.phoneservice:loguploadservice/u0a18', 'broadcast com.huawei.phoneservice/com.huawei.logupload.UploadReceiver']"
2170,12-18,14:38:23.635,1795,2323,E,UsbDeviceManager,at android.os.UEventObserver$UEventThread.run(UEventObserver.java:187),d7497a9b,at <*>,['android.os.UEventObserver$UEventThread.run(UEventObserver.java:187)']
2171,12-18,15:36:50.195,1795,1795,D,HuaweiWifiWatchdogStateMachine,"bc:d1:77:bb:c9:e2 current RTT[-46]=3200, volume=4",958ac5d2,"bc:d1:<*>:bb:c9:e2 current RTT[-<*>]=<*>, volume=<*>","['77', '46', '3200', '4']"
2172,12-18,17:32:58.097,1795,3238,V,InputMethodManagerService,"Client requesting input be hidden, pid=4492",0c1bafa7,"Client requesting input be hidden, pid=<*>",['4492']
2173,12-18,19:49:54.545,1046,1125,V,audio_hw_primary,disable_audio_route: exit,fdd84d99,<*> exit,['disable_audio_route:']
2174,12-17,20:52:23.613,2852,2852,I,HwSignalClusterView,getOrInflateState subId:0,412cb58c,getOrInflateState subId:<*>,['0']
2175,12-17,21:08:17.528,1795,1819,D,NetworkManagement,notifyInterfaceClassActivity: client is com.android.server.ethernet.EthernetNetworkFactory$InterfaceObserver@fccfd35,cea6a32f,notifyInterfaceClassActivity: client is <*>,['com.android.server.ethernet.EthernetNetworkFactory$InterfaceObserver@fccfd35']
2176,12-17,22:30:37.544,633,31868,I,SDK     ,<2016-12-17 22:30:37> [NOTICE] SDK: UE-SeC 2016-12-17 22:30:37:543 Level[NOTICE] magic[3365677344 2756]:WriteSdkGroupItem: hash has same item[w00290667_keyTicket],1e8a3d16,<<*><*><*> <*>:<*>:<*>> [NOTICE] SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> Level[NOTICE] magic[<*> <*> <*> <*> <*> <*>,"['', '<2016-12-17 22', '30:37', '', '2016-12-17 22', '30', '37:543', '3365677344', '2756]:WriteSdkGroupItem:', 'hash has same item[w00290667_keyTicket]']"
2177,12-18,08:46:01.330,3180,3578,I,AppManager,check dependency pid: 4690 is depended by pid: 1795,751a34a0,check dependency pid: <*> is depended by pid: <*>,"['4690', '1795']"
2178,12-17,20:13:06.421,5224,5283,I,Step_LSC,20002302|REPORT : 5785 123640 4123 0,147e02fb,<*>|REPORT : <*> <*> <*> <*>,"['20002302', '5785', '123640 4123 0']"
2179,12-17,21:13:11.858,633,31870,I,SDK     ,<2016-12-17 21:13:11> [WARN] SDK: UE-SeC 2016-12-17 21:13:11:858 Level[WARN] magic[3362781472 684]:PubEvt_Close Getting a socket[70] from the Socket-table Failed!,b29d6ea3,<<*><*><*> <*>:<*>:<*>> <*> SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> <*> magic[<*> <*> <*> <*> <*> <*> <*> <*> <*>,"['', '<2016-12-17 21', '13:11', '[WARN]', '', '2016-12-17 21', '13', '11:858 Level[WARN]', '3362781472', '684]:PubEvt_Close', 'Getting', 'a', 'socket[70] from the Socket-table Failed!']"
2180,12-18,18:32:38.943,1795,15988,D,WindowManager,interceptKeyTq keycode=3 interactive=true keyguardActive=false policyFlags=2b000002 down false canceled false,1e93f739,interceptKeyTq keycode=<*> interactive=true keyguardActive=false policyFlags=<*> down <*> canceled false,"['3', '2b000002', 'false']"
2181,12-17,20:18:54.990,606,2379,E,libteec ,send data return = 192,c7d11cb0,<*> <*> <*> = <*>,"['send', 'data return', '192']"
2182,12-17,23:22:18.816,4690,4690,V,InputMethodService,showSoftInput(),f5cd2d89,showSoftInput(),[]
