LineId,Date,Time,Pid,Tid,Level,Component,Content,EventId,EventTemplate,ParameterList
4651,12-18,14:12:38.231,5157,5157,I,chromium,"[INFO:CONSOLE(1)] ""Uncaught SyntaxError: Unexpected token var"", source:  (1)",db4d0254,"[INFO:CONSOLE(<*>)] ""Uncaught SyntaxError: Unexpected token var"", source:  (<*>)","['1', '1']"
4652,12-17,22:30:33.880,1795,6985,D,PowerManagerService,"acquire lock=259591363, flags=0x1, tag=""RILJ_ACK_WL"", name=com.android.phone, ws=null, uid=1001, pid=3218",c68fa020,"acquire lock=<*>, flags=<*>, <*> <*> <*> uid=<*>, pid=<*>","['259591363', '0x1', 'tag=""RILJ_ACK_WL"",', 'name=com.android.phone, ws=null,', '1001', '3218']"
4653,12-18,17:41:13.881,2852,2852,D,HwCust  ,Create obj success use class android.app.HwCustNotificationImpl,02c4d19b,Create obj success use class <*>,['android.app.HwCustNotificationImpl']
4654,12-17,22:25:57.940,1795,3225,I,PGManagerService,"proxyWakeLockByPidUid, pid: 25103, uid: 10105, proxy: true",c6bbc222,"proxyWakeLockByPidUid, pid: <*>, uid: <*>, proxy: <*>","['25103', '10105', 'true']"
4655,12-18,15:29:46.934,2852,2852,D,HwCustMobileSignalControllerImpl,"sub =0,strMccMnc =null,hashMccMnc =[],strPlmn =hw_mcc_mnc",a20cc1e2,"sub =<*>,strMccMnc =null,hashMccMnc =[],strPlmn <*>","['0', '=hw_mcc_mnc']"
4656,12-17,21:05:07.488,24266,24266,V,chaunce ,org.iqiyi.video.vote.b.aux.a()<-1> : checkVoteShowTime--hideVoteView,a8b2cf2b,<*>()<-<*>> : <*>,"['org.iqiyi.video.vote.b.aux.a', '<-1>', 'checkVoteShowTime--hideVoteView']"
4657,12-17,21:08:50.925,1795,16499,W,ActivityManager,getTasks: caller 10140 does not hold REAL_GET_TASKS; limiting output,5881aa26,<*> caller <*> does not hold REAL_GET_TASKS; limiting output,"['getTasks:', '10140']"
4658,12-18,00:12:00.017,2852,2852,I,StackScrollAlgorithm,updateClipping isOverlap:false,5210da50,updateClipping <*>,['isOverlap:false']
4659,12-18,07:56:30.142,3879,3879,I,HwLauncher,UnreadContentObserver  handle update icon message,f9acd53c,UnreadContentObserver  handle update icon message,[]
4660,12-18,07:29:32.947,2852,2852,I,StackScrollAlgorithm,updateClipping isOverlap:false,5210da50,updateClipping <*>,['isOverlap:false']
4661,12-18,00:24:14.891,1795,1795,D,WifiService,ACTION_BATTERY_CHANGED pluggedType: 0,5185f06d,ACTION_BATTERY_CHANGED pluggedType: <*>,['0']
4662,12-17,21:21:51.606,3626,3626,E,libc    ,"Access denied finding property ""persist.sys.smart_power""",57e35f03,"Access denied finding property ""<*>""",['persist.sys.smart_power']
4663,12-18,05:56:31.545,3218,3218,D,HwCust  ,Create obj success use class com.android.settings.deviceinfo.HwCustStatusImpl,02c4d19b,Create obj success use class <*>,['com.android.settings.deviceinfo.HwCustStatusImpl']
4664,12-18,15:29:17.173,1795,16498,D,HwActivityManagerService,"handleANRFilterFIFO,uid = 10113cmd = 0",c7d11cb0,<*> <*> <*> = <*>,"['handleANRFilterFIFO,uid', '= 10113cmd', '0']"
4665,12-17,23:20:57.707,2852,2852,D,NetWorkUtils,mVSimCurCardType is -1,f14ebdce,mVSimCurCardType is -<*>,['1']
4666,12-17,22:36:41.746,2852,2852,I,HwSignalClusterView,setMobileDataIndicatorsHuawei subId:0 visible:true strengthIcon:2130839311 typeIcon:2130839195 contentDescription:手机信号满格。 typeContentDescription:4G isTypeIconWide:true showActivity:true activityIn:true activityOut:true isRoaming:false,186687fa,setMobileDataIndicatorsHuawei subId:<*> visible:true strengthIcon:<*> typeIcon:<*> <*> <*> <*> <*> <*> <*> isRoaming:false,"['0', '2130839311', '2130839195', 'contentDescription:手机信号满格。', 'typeContentDescription:4G', 'isTypeIconWide:true showActivity:true activityIn:true activityOut:true']"
4667,12-18,19:50:10.354,7741,7741,D,Mms_TX_NOTIFY,Get no-perm notification callback android.intent.action.USER_PRESENT,a797a27a,Get no-perm notification callback <*>,['android.intent.action.USER_PRESENT']
4668,12-18,14:11:07.332,5157,5157,W,cr_BindingManager,Cannot call determinedVisibility() - never saw a connection for the pid: 5157,7c5af11b,Cannot call determinedVisibility() - never saw a connection for the pid: <*>,['5157']
4669,12-17,21:35:42.186,633,31870,I,SDK     ,<2016-12-17 21:35:42> [WARN] SDK: UE-SeC 2016-12-17 21:35:42:186 Level[WARN] magic[3362781472 684]:PubEvt_Close Getting a socket[58] from the Socket-table Failed!,b29d6ea3,<<*><*><*> <*>:<*>:<*>> <*> SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> <*> magic[<*> <*> <*> <*> <*> <*> <*> <*> <*>,"['', '<2016-12-17 21', '35:42', '[WARN]', '', '2016-12-17 21', '35', '42:186 Level[WARN]', '3362781472', '684]:PubEvt_Close', 'Getting', 'a', 'socket[58] from the Socket-table Failed!']"
4670,12-18,00:15:12.838,3218,3517,I,QImsService,ImsSenderRxr : [UNSL]< UNSOL_SSAC_CHANGED org.codeaurora.ims.ImsQmiIF$SsacInfo@b0171fb[SUB0],a3a47f5c,ImsSenderRxr : [UNSL]< UNSOL_SSAC_CHANGED <*>$SsacInfo@<*>[SUB0],"['org.codeaurora.ims.ImsQmiIF', 'b0171fb']"
4671,12-17,23:01:10.156,2852,2852,I,HwSignalClusterView,setMobileDataIndicatorsHuawei subId:0 visible:true strengthIcon:2130839311 typeIcon:2130839195 contentDescription:手机信号满格。 typeContentDescription:4G isTypeIconWide:true showActivity:true activityIn:false activityOut:false isRoaming:false,186687fa,setMobileDataIndicatorsHuawei subId:<*> visible:true strengthIcon:<*> typeIcon:<*> <*> <*> <*> <*> <*> <*> isRoaming:false,"['0', '2130839311', '2130839195', 'contentDescription:手机信号满格。', 'typeContentDescription:4G', 'isTypeIconWide:true showActivity:true activityIn:false activityOut:false']"
4672,12-18,09:46:07.577,3626,3626,E,PTM.FileNodeInfo,"getTempInfo error: null, 0",4de3e872,"getTempInfo error: null, <*>",['0']
4673,12-17,21:58:30.489,1795,20747,D,HwNetworkStatsService,mActiveIface: rmnet_data0,f59cad39,mActiveIface: <*>,['rmnet_data0']
4674,12-17,23:18:24.104,2852,3556,D,NetworkController.MobileSignalController(0),mSimSubId:0 onDataActivity: direction=0,3769b1e7,mSimSubId:<*> onDataActivity: direction=<*>,"['0', '0']"
4675,12-17,20:59:56.538,24266,27905,D,MediaCodecPlayer,flush,86f354b8,flush,[]
4676,12-18,08:11:06.555,1795,16501,D,PowerManagerService,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",ea3cf8e4,<*> suspend blocker <*>,"['Acquiring', '""PowerManagerService.WakeLocks"".']"
4677,12-17,23:01:18.204,2852,2852,D,NetWorkUtils,mVSimCurCardType is -1,f14ebdce,mVSimCurCardType is -<*>,['1']
4678,12-17,21:27:05.859,1795,3110,D,HwNetworkStatsService,mobile iface:rmnet_data0,6d73d302,mobile iface:rmnet_data0,[]
4679,12-18,09:39:27.729,3218,3218,D,ConnectivityManager,getMobileDataEnabled()+ subId=0,b0e6cff6,getMobileDataEnabled()+ subId=<*>,['0']
4680,12-18,08:11:10.041,2852,2852,I,HwSignalClusterView,setMobileDataIndicatorsHuawei subId:0 visible:true strengthIcon:2130839311 typeIcon:2130839197 contentDescription:手机信号满格。 typeContentDescription:LTE isTypeIconWide:true showActivity:true activityIn:true activityOut:true isRoaming:false,186687fa,setMobileDataIndicatorsHuawei subId:<*> visible:true strengthIcon:<*> typeIcon:<*> <*> <*> <*> <*> <*> <*> isRoaming:false,"['0', '2130839311', '2130839197', 'contentDescription:手机信号满格。', 'typeContentDescription:LTE', 'isTypeIconWide:true showActivity:true activityIn:true activityOut:true']"
4681,12-17,21:50:47.945,3168,3309,D,QmiChr_Native,Enter QmiChr_GetProtocolFailCause,25dc21c9,Enter <*>,['QmiChr_GetProtocolFailCause']
4682,12-18,07:29:47.191,2852,2852,I,HwMobileSignalController,"notifyListenerHuawei::origin typeIcon:2130839195 icons.mName:4G isSuspend:false, showDataIcon=true, dataConnected=true, isRoaming=false",c7ccfbee,"notifyListenerHuawei::origin typeIcon:<*> <*> isSuspend:false, <*> <*> isRoaming=false","['2130839195 icons.mName:4G', 'showDataIcon=true, dataConnected=true,']"
4683,12-17,23:33:54.421,3858,4126,I,amsnl   ,"c: true, w: false, t: false, l: false",0dac4754,"c: true, w: <*> t: false, l: false","['false,']"
4684,12-17,19:31:41.595,2852,2852,D,HwCust  ,Create obj success use class android.app.HwCustNotificationImpl,02c4d19b,Create obj success use class <*>,['android.app.HwCustNotificationImpl']
4685,12-18,17:30:12.818,1795,2685,D,HwPFWLogger,AutoStartupDataMgr:retrieveStartupSettings type 0 of com.huawei.lives is 0,036c5ccc,AutoStartupDataMgr:retrieveStartupSettings type <*> of <*> is <*>,"['0', 'com.huawei.lives', '0']"
4686,12-17,21:07:41.963,2852,2852,I,HwSignalClusterView,getOrInflateState subId:0,cf07345e,<*> subId:<*>,"['getOrInflateState', '0']"
4687,12-18,15:29:00.396,9659,9659,D,locate  ,addListener. active 0 passive 3,fb195195,<*> <*> <*> <*> <*>,"['addListener.', 'active', '0 passive 3']"
4688,12-17,20:31:57.890,2852,2852,D,HwCustMobileSignalControllerImpl,isCurrentBySim()=false,2701f85c,isCurrentBySim()=false,[]
4689,12-18,17:39:13.243,2852,2822,D,KeyguardService,KGSvcCall onScreenTurningOn.,fac33929,KGSvcCall <*>,['onScreenTurningOn.']
4690,12-18,15:28:34.419,7741,7741,D,Mms/draft,[DraftCache/1] addOnDraftChangedListener ConversationListFragment{da92e1d #0 id=0x7f0b00ba cl_fragment_tag},3bbc5eab,[DraftCache<*>] addOnDraftChangedListener ConversationListFragment{<*> #<*> id=<*> cl_fragment_tag},"['/1', 'da92e1d', '0', '0x7f0b00ba']"
4691,12-17,22:25:18.055,2852,2925,I,EventCenter,ContentChange for slot: 1,c0076149,<*> for <*> <*>,"['ContentChange', 'slot: 1']"
4692,12-18,14:10:45.788,2852,2852,I,StackScrollAlgorithm,updateClipping isOverlap:false,5210da50,updateClipping <*>,['isOverlap:false']
4693,12-17,20:59:47.666,1795,3110,D,PowerManagerService,"release:lock=21483627, flg=0x0, tag=""RILJ_ACK_WL"", name=com.android.phone"", ws=null, uid=1001, pid=3218",255b14d1,"release:lock=<*>, flg=<*>, <*> <*> <*> uid=<*>, pid=<*>","['21483627', '0x0', 'tag=""RILJ_ACK_WL"",', 'name=com.android.phone"", ws=null,', '1001', '3218']"
4694,12-17,22:48:18.005,633,31870,I,SDK     ,<2016-12-17 22:48:18> [WARN] SDK: UE-SeC 2016-12-17 22:48:18:5 Level[WARN] magic[3362781472 684]:PubEvt_Close Getting a socket[170] from the Socket-table Failed!,b29d6ea3,<<*><*><*> <*>:<*>:<*>> <*> SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> <*> magic[<*> <*> <*> <*> <*> <*> <*> <*> <*>,"['', '<2016-12-17 22', '48:18', '[WARN]', '', '2016-12-17 22', '48', '18:5 Level[WARN]', '3362781472', '684]:PubEvt_Close', 'Getting', 'a', 'socket[170] from the Socket-table Failed!']"
4695,12-17,21:32:39.699,1795,2396,I,Telecom ,CallsManager: setCallState RINGING -> DISCONNECTED: CSW.sD@E4Q,a7f97d86,CallsManager: setCallState RINGING -> DISCONNECTED: CSW.sD@E4Q,[]
4696,12-18,07:00:04.261,1795,2376,W,AlarmManager,"mIsScreenOn is: false, WAKEUP alarm trigger action = ScheduleConditionProvider.EVALUATE package name is: android",849e4540,"mIsScreenOn is: false, WAKEUP alarm trigger action = ScheduleConditionProvider.EVALUATE package name is: android",[]
4697,12-17,21:28:23.335,1795,1795,D,HuaweiWifiWatchdogStateMachine,"not in link monitoring mode, ignore TCP result .",e4b9b611,"not in link monitoring mode, ignore TCP result .",[]
4698,12-18,15:29:13.050,3626,14848,D,NCCHR_NcLogCollectServiceImpl,submitMetric metricID = 15 level 1,4b3ff75c,submitMetric metricID = <*> level <*>,"['15', '1']"
4699,12-18,08:17:04.170,2852,2852,D,HwCustMobileSignalControllerImpl,isCurrentBySim()=false,2701f85c,isCurrentBySim()=false,[]
4700,12-18,03:35:08.015,3626,3626,E,PTM.FileNodeInfo,"getTempInfo error: null, 0",4de3e872,"getTempInfo error: null, <*>",['0']
4701,12-18,19:50:15.144,1795,2671,D,WifiStateMachine,InitialState CMD_ENABLE_RSSI_POLL  rt=142892566/530353871 0 0,066474a4,<*> <*> rt=<*><*> <*> <*>,"['InitialState CMD_ENABLE_RSSI_POLL ', '142892566/530353871', '0 0']"
4702,12-18,19:50:24.002,2852,2852,I,NotificationContentView,transferRemoteInputFocus: 0,dede275d,<*> <*>,['transferRemoteInputFocus: 0']
4703,12-18,18:35:31.038,3382,3399,D,QcrilMsgTunnelSocket,Broadcasting intent ACTION_RAC_CHANGED,4b7fa003,Broadcasting intent <*>,['ACTION_RAC_CHANGED']
4704,12-17,20:23:35.182,1795,2381,D,libfingersense_wrapper,fingersense_touch_up() finished,97fdd2c8,<*> finished,['fingersense_touch_up()']
4705,12-17,23:37:14.621,3858,4126,I,amsnl   ,"c: true, w: false, t: false, l: false",0dac4754,"c: true, w: <*> t: false, l: false","['false,']"
4706,12-18,08:49:40.204,7194,7208,I,PushLog2824,"[ReceiverDispatcher-336]enter clearBastetProxy, mHwBastet is null(android/null:-1)",e8e05e9a,"[ReceiverDispatcher<*>]enter clearBastetProxy, mHwBastet is null(android<*>:-<*>)","['-336', '/null', '1']"
4707,12-18,14:38:23.634,5224,5283,I,SendBroadcastPermission,"action:android.com.huawei.bone.NOTIFY_SPORT_DATA, mPermissionType:0",6b0b29a4,<*> mPermissionType:<*>,"['action:android.com.huawei.bone.NOTIFY_SPORT_DATA,', '0']"
4708,12-17,20:31:54.060,24266,24472,D,2DSDR   ,"APS: 2DSDR: CanvasContext::setSDRZoomout(), the SDR ratio from ViewRootImpl is 1.000000, native window width = 1080, height = 1800",1df2b060,"APS: 2DSDR: CanvasContext::setSDRZoomout(), the SDR ratio from ViewRootImpl is <*>.<*>, native window width = <*>, height = <*>","['1.000000', '1080', '1800']"
4709,12-17,20:31:28.553,16628,16649,I,TotemWeather,RetryTaskController:paraMap is empty,419c8da7,<*> is empty,['RetryTaskController:paraMap']
4710,12-18,00:02:56.316,2852,2852,D,HwCustMobileSignalControllerImpl,isCurrentBySim()=false,2701f85c,isCurrentBySim()=false,[]
4711,12-17,23:20:58.171,1795,1795,I,AudioSystem-JNI,listAudioPorts AudioSystem::listAudioPorts numPorts 12 generation 234 generation1 234,b7a7d127,listAudioPorts AudioSystem::listAudioPorts numPorts <*> generation <*> generation1 <*>,"['12', '234', '234']"
4712,12-18,17:45:39.665,1795,16501,D,PowerManagerService,"ready=true,policy=0,wakefulness=0,wksummary=0x1,uasummary=0x0,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=true,manual=33,auto=-1,adj=0.0userId=0",2bd0bdb0,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=true,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>","['0', '0', '0x1', '0x0', '33', '1', '0', '0']"
4713,12-18,07:29:23.366,1795,1795,E,qti_sensors_hal,"read from oem info: x_offset=0.160831, y_offset=0.184366, z_offset=0.985027",c8f0c625,"read from oem info: x_offset=<*>.<*>, y_offset=<*>.<*>, z_offset=<*>.<*>","['0.160831', '0.184366', '0.985027']"
4714,12-17,22:26:53.663,2852,2852,I,NotificationContentView,transferRemoteInputFocus: 0,dede275d,<*> <*>,['transferRemoteInputFocus: 0']
4715,12-18,19:22:03.419,803,24277,E,Pged-NetworkMonitor,open file error,e2940765,open file error,[]
4716,12-17,23:15:00.032,3879,3879,I,HwLauncher,Model  onReceive intent=Intent { act=android.intent.action.TIME_TICK flg=0x50000014 (has extras) },9690fdd5,<*> <*> <*> <*> <*> flg=<*> (has extras) },"['Model', '', 'onReceive intent=Intent { act=android.intent.action.TIME_TICK', '0x50000014']"
4717,12-18,01:37:35.030,1795,2323,E,UsbDeviceManager,at java.io.FileInputStream.<init>(FileInputStream.java:146),d7497a9b,at <*>,['java.io.FileInputStream.<init>(FileInputStream.java:146)']
4718,12-18,15:36:11.891,1795,6986,D,HwActivityManagerService,"handleANRFilterFIFO,uid = 10146cmd = 0",c7d11cb0,<*> <*> <*> = <*>,"['handleANRFilterFIFO,uid', '= 10146cmd', '0']"
4719,12-18,15:28:49.426,2883,4486,I,HwSystemManager,HoldService:locationInfo switch is on . pid = 9659,09377b45,HoldService:locationInfo switch is on . pid = <*>,['9659']
4720,12-17,23:11:37.290,1795,16501,W,ActivityManager,getRunningAppProcesses: caller 10102 does not hold REAL_GET_TASKS; limiting output,5881aa26,<*> caller <*> does not hold REAL_GET_TASKS; limiting output,"['getRunningAppProcesses:', '10102']"
4721,12-18,17:44:56.947,1795,2671,D,WifiNative-HAL,Failing getSupportedFeatureset because HAL isn't started,ae836730,Failing getSupportedFeatureset because HAL isn't started,[]
4722,12-17,20:01:32.401,1795,2685,D,HwPFWLogger,AutoStartupDataMgr:retrieveStartupSettings type 0 of com.netease.newsreader.activity is 0,036c5ccc,AutoStartupDataMgr:retrieveStartupSettings type <*> of <*> is <*>,"['0', 'com.netease.newsreader.activity', '0']"
4723,12-18,15:46:02.574,3218,3218,E,QtiImsExtUtils,getConfigForPhoneId phoneId is invalid,c0736e59,getConfigForPhoneId phoneId is invalid,[]
4724,12-17,23:30:21.996,1795,2381,D,libfingersense_wrapper,fingersense_classify_touch() finished,97fdd2c8,<*> finished,['fingersense_classify_touch()']
4725,12-18,07:15:21.818,835,2385,E,libteec ,qsc_decode end,3e6fbd08,<*> end,['qsc_decode']
4726,12-18,14:12:44.872,5157,5157,I,chromium,"[INFO:CONSOLE(1)] ""Uncaught ReferenceError: WebViewJavascriptBridge is not defined"", source:  (1)",e33b2d0c,"[INFO:CONSOLE(<*>)] ""Uncaught ReferenceError: WebViewJavascriptBridge is not defined"", source:  (<*>)","['1', '1']"
4727,12-17,21:34:01.469,5224,5283,I,Step_DataCache,20002302|getTodayTotalSteps 8081,dede275d,<*> <*>,['20002302|getTodayTotalSteps 8081']
4728,12-18,19:49:49.630,10477,22921,I,CloudAlbum[5.0.0.322],[ReceiverManager] ReceiverManager action: android.intent.action.SCREEN_OFF,ad4c312b,[ReceiverManager] ReceiverManager action: <*>,['android.intent.action.SCREEN_OFF']
4729,12-17,21:58:21.675,1795,2750,D,libfingersense_wrapper,fingersense_on_resume() finished,97fdd2c8,<*> finished,['fingersense_on_resume()']
4730,12-18,07:57:54.649,835,2385,E,libteec ,begin,8d589afa,begin,[]
4731,12-17,23:18:23.222,2852,2914,I,SimCardMethod,isCardAbsent slot:0 slotState:5,6bf4888f,isCardAbsent slot:<*> slotState:<*>,"['0', '5']"
4732,12-17,21:26:58.934,1795,1825,I,DisplayPowerController,"checkPhoneWindowIsTop:pakcage name:com.android.incallui,ClassName name:com.android.incallui.InCallActivity",bfbb33f1,"checkPhoneWindowIsTop:pakcage name:<*>,ClassName name:<*>","['com.android.incallui', 'com.android.incallui.InCallActivity']"
4733,12-18,14:38:05.595,3382,3399,D,QcrilMsgTunnelSocket,Rcvd UNSOL response with 28 bytes data for SUB0,26f8395e,Rcvd UNSOL response with <*> bytes data for SUB0,['28']
4734,12-17,20:55:43.195,3858,4126,I,amsnl   ,"t:false, fl: false, p: 2147483647000, ce: true, we: false",bc2fb95a,"t:false, fl: false, p: <*>, ce: true, we: <*>","['2147483647000', 'false']"
4735,12-17,23:05:55.069,2852,2914,I,HwMobileSignalController,subId:0 phoneType:1 networktype:13 targetClass:3 masterLevel:4 slaveLevel:-1,2630e619,subId:<*> phoneType:<*> networktype:<*> targetClass:<*> masterLevel:<*> slaveLevel:-<*>,"['0', '1', '13', '3', '4', '1']"
4736,12-18,19:51:35.926,3858,4126,I,amsnl   ,m1: false,8e829e30,<*> false,['m1:']
4737,12-18,15:38:18.662,10334,10334,D,wpa_supplicant,random pool - hexdump(len=128): [REMOVED],2ad3d50e,<*> <*> - hexdump(len=<*>): [REMOVED],"['random pool', '128']"
4738,12-18,07:58:31.827,1795,1795,D,HwConnectivityService,Usb tethering: false,fd11b9b3,<*> tethering: false,['Usb']
4739,12-18,09:13:02.452,633,31870,I,SDK     ,<2016-12-18 09:13:02> [WARN] SDK: UE-SeC 2016-12-18 9:13:2:452 Level[WARN] magic[3362781472 684]:PubEvt_Close Getting a socket[255] from the Socket-table Failed!,b29d6ea3,<<*><*><*> <*>:<*>:<*>> <*> SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> <*> magic[<*> <*> <*> <*> <*> <*> <*> <*> <*>,"['', '<2016-12-18 09', '13:02', '[WARN]', '', '2016-12-18 9', '13', '2:452 Level[WARN]', '3362781472', '684]:PubEvt_Close', 'Getting', 'a', 'socket[255] from the Socket-table Failed!']"
4740,12-18,19:49:55.414,606,2379,E,libteec ,send data return = 192,c7d11cb0,<*> <*> <*> = <*>,"['send', 'data return', '192']"
4741,12-18,15:38:51.412,10334,10334,D,wpa_supplicant,WPS: attr type=0x1024 len=6,5c5162a9,WPS: attr type=<*> len=<*>,"['0x1024', '6']"
4742,12-18,14:14:09.046,2883,5296,I,HwSystemManager,HoldService:locationInfo switch is on . pid = 5157,09377b45,HoldService:locationInfo switch is on . pid = <*>,['5157']
4743,12-18,14:13:31.716,1795,2680,I,AlarmManager,remove(null) changed bounds; rebatching,2f1221d8,remove(null) changed bounds; rebatching,[]
4744,12-17,20:23:15.539,2852,2852,I,HwSignalClusterView,getOrInflateState subId:0,cf07345e,<*> subId:<*>,"['getOrInflateState', '0']"
4745,12-18,15:28:42.368,5994,5994,D,wpa_supplicant,HiLink Deinit over,bae2b349,HiLink Deinit over,[]
4746,12-17,23:43:58.305,3180,5157,I,DownloadState,@@@@@@@@@@@@ uid :10102 download :false,8c39c0a4,@@@@@@@@@@@@ uid :<*> download <*>,"['10102', ':false']"
4747,12-18,15:40:33.388,10334,10334,E,wpa_supplicant,bssid=1c:fa:68:c5:7b:ce;freq=2412;level=-65;flags=11;ssid=TP-LINK_C57BCE;,de5af9de,bssid=1c:fa:<*>:c5:7b:ce;freq=<*>;level=-<*>;flags=<*>;ssid=TP-LINK_C57BCE;,"['68', '2412', '65', '11']"
4748,12-17,22:29:44.019,835,2385,E,fpc_fingerprint_hal,do_identify failed -4,60bfb25d,do_identify failed -<*>,['4']
4749,12-18,19:26:36.282,25067,25067,I,BetaClub,[StoreProgressUtils.startUploadPollingTask],4469aaf2,[StoreProgressUtils.startUploadPollingTask],[]
4750,12-18,09:12:00.695,16628,27121,I,TotemWeather,TaskController:handleTask citycode= nullstate= 3,88c28b4c,TaskController:handleTask citycode= <*> <*>,['nullstate= 3']
