LineId,Month,Date,Time,User,Component,PID,Address,Content,EventId,EventTemplate,ParameterList
3824,Jul,1,09:25:57,calvisitor-10-105-160-95,kernel,0,,ARPT: 621143.583759: wl0: setup_keepalive: Remote IP: 17.249.28.74,703d433b,ARPT: <*> wl0: <*> <*> <*> <*>,"['621143.583759:', 'setup_keepalive:', 'Remote IP: 17.249.28.74']"
3825,Jul,4,12:25:37,calvisitor-10-105-162-105,com.apple.WebKit.WebContent,32778,,[12:25:37.056] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,d8cfefd6,<*> <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,['[12:25:37.056]']
3826,Jul,1,11:58:53,calvisitor-10-105-160-95,com.apple.AddressBook.InternetAccountsBridge,31523,,dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted,1b7a983d,dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted,[]
3827,Jul,4,05:28:44,airbears2-10-142-110-255,com.apple.AddressBook.InternetAccountsBridge,34340,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 2,fe0771c3,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,['2']
3828,Jul,3,10:09:31,authorMacBook-Pro,kernel,0,,ARPT: 673634.063813: wl0: setup_keepalive: Local IP: 10.142.110.44,703d433b,ARPT: <*> wl0: <*> <*> <*> <*>,"['673634.063813:', 'setup_keepalive:', 'Local IP: 10.142.110.44']"
3829,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x0206001f': four character codes must be four characters long.,3a1142a3,Cocoa scripting error for <*> four character codes must be four characters long.,"[""'0x0206001f':""]"
3830,Jul,3,19:05:00,calvisitor-10-105-162-32,kernel,0,,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from AUTO to SUSPENDED,6a6d7984,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from <*> to <*>,"['AUTO', 'SUSPENDED']"
3831,Jul,2,20:22:07,calvisitor-10-105-163-202,QQ,10018,,button report: 0x8002bdf,5faf7ee1,button report: <*>,['0x8002bdf']
3832,Jul,7,20:37:49,calvisitor-10-105-160-85,pkd,324,,INSTALLED:com.skype.skype.ShareExtension com.skype.skype.ShareExtension(7.55) <__NSConcreteUUID 0x7f841db5d760> 9623B5E1-5E0C-4FFD-A931-D7293E3BDA35 /Applications/Skype.app/Contents/PlugIns/com.skype.skype.ShareExtension.appex,395a638d,INSTALLED:<*> <*>(7.55) <__NSConcreteUUID <*> <*> /Applications/Skype.app/Contents/PlugIns/<*>,"['com.skype.skype.ShareExtension com.skype.skype.ShareExtension', '0x7f841db5d760> 9623B5E1-5E0C-4FFD-A931-D7293E3BDA35', 'com.skype.skype.ShareExtension.appex']"
3833,Jul,6,22:29:42,calvisitor-10-105-162-178,Safari,9852,,KeychainGetICDPStatus: status: off,7a123c93,KeychainGetICDPStatus: status: off,[]
3834,Jul,7,04:32:00,calvisitor-10-105-162-178,kernel,0,,"ARPT: 762725.890524: IOPMPowerSource Information: onSleep,  SleepType: Normal Sleep,  'ExternalConnected': Yes, 'TimeRemaining': 0,",8640a5a0,"ARPT: <*> IOPMPowerSource Information: <*> SleepType: Normal Sleep, 'ExternalConnected': <*> 'TimeRemaining': <*>",[]
3835,Jul,7,19:07:48,calvisitor-10-105-160-85,kernel,0,,AppleCamIn::wakeEventHandlerThread,016decae,AppleCamIn::wakeEventHandlerThread,[]
3836,Jul,3,20:20:37,calvisitor-10-105-161-225,com.apple.WebKit.WebContent,32778,,[20:20:37.253] FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/LegibleOutput/FigAgglomerator.c line 92,d9e7a914,<*> FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/<*>/Sources/CoreMedia/<*>/Prototypes/LegibleOutput/FigAgglomerator.c line 92,"['[20:20:37.253]', 'com.apple.xbs', 'CoreMedia-1731.15.207']"
3837,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x0244001c': four character codes must be four characters long.,3a1142a3,Cocoa scripting error for <*> four character codes must be four characters long.,"[""'0x0244001c':""]"
3838,Jul,5,15:26:36,calvisitor-10-105-162-98,kernel,0,,Wake reason: RTC (Alarm),879f9d34,Wake reason: <*> <*>,['RTC (Alarm)']
3839,Jul,6,21:39:56,calvisitor-10-105-162-178,SpotlightNetHelper,352,,tcp_connection_tls_session_error_callback_imp 89 __tcp_connection_tls_session_callback_write_block_invoke.434 error 22,8148599e,tcp_connection_tls_session_error_callback_imp <*> __tcp_connection_tls_session_callback_write_block_invoke.434 error <*>,"['89', '22']"
3840,Jul,4,06:52:56,calvisitor-10-105-162-105,kernel,0,,Previous sleep cause: 5,3da9e2dc,Previous <*> cause: <*>,"['sleep', '5']"
3841,Jul,2,10:11:12,calvisitor-10-105-163-202,blued,85,,[BluetoothHIDDeviceController]ERROR: Could not find the disconnected object,62a029a2,[BluetoothHIDDeviceController]ERROR: Could not find the disconnected object,[]
3842,Jul,1,09:31:48,authorMacBook-Pro,symptomsd,215,,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,209c69a9,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,[]
3843,Jul,3,19:46:46,authorMacBook-Pro,QQ,10018,,tcp_connection_handle_connect_conditions_bad 21406 failed: 3 - No network route,54c05f44,tcp_connection_handle_connect_conditions_bad <*> failed: 3 - No network route,['21406']
3844,Jul,7,21:58:31,calvisitor-10-105-160-85,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,13635c18,<*> - <*> = <*>,"['AppleCamIn::systemWakeCall', 'messageType', '0xE0000340']"
3845,Jul,8,03:12:46,authorMacBook-Pro,mDNSResponder,91,,21: Could not write data to client PID[77](apsd) because of error - aborting connection,157f25bb,21: Could not write data to client PID[77](apsd) because of error - aborting connection,[]
3846,Jul,5,10:57:00,calvisitor-10-105-160-179,identityservicesd,272,,<IMMacNotificationCenterManager: 0x7ff1b2d17980>:   DND Enabled: YES,90685372,<IMMacNotificationCenterManager: <*> <*> <*> <*>,"['0x7ff1b2d17980>:', '  DND Enabled: YES']"
3847,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x02280022': four character codes must be four characters long.,3a1142a3,Cocoa scripting error for <*> four character codes must be four characters long.,"[""'0x02280022':""]"
3848,Jul,4,03:51:07,airbears2-10-142-110-255,com.apple.AddressBook.InternetAccountsBridge,34282,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 1,fe0771c3,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,['1']
3849,Jul,6,18:50:39,calvisitor-10-105-162-178,com.apple.cts,258,,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 65672 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",[]
3850,Jul,6,14:06:22,calvisitor-10-105-162-178,kernel,0,,ARPT: 739851.582412: AirPort_Brcm43xx::syncPowerState: WWEN[enabled],8f8ef862,ARPT: <*> AirPort_Brcm43xx::syncPowerState: WWEN[enabled],['739851.582412:']
3851,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x007c000d': four character codes must be four characters long.,3a1142a3,Cocoa scripting error for <*> four character codes must be four characters long.,"[""'0x007c000d':""]"
3852,Jul,4,03:14:08,airbears2-10-142-110-255,kernel,0,,AppleCamIn::wakeEventHandlerThread,016decae,AppleCamIn::wakeEventHandlerThread,[]
3853,Jul,5,14:04:16,authorMacBook-Pro,corecaptured,36034,,CCFile::captureLog,4a019d20,CCFile::captureLog,[]
3854,Jul,2,13:57:30,calvisitor-10-105-163-202,Safari,9852,,KeychainGetICDPStatus: status: off,7a123c93,KeychainGetICDPStatus: status: off,[]
3855,Jul,2,13:12:07,authorMacBook-Pro,sharingd,30299,,13:12:07.515 : Scanning mode Contacts Only,cc50f92a,<*> : Scanning mode Contacts Only,['13:12:07.515']
3856,Jul,4,00:48:29,airbears2-10-142-110-255,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 210478 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",[]
3857,Jul,6,16:29:37,authorMacBook-Pro,networkd,195,,nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from 0x4 to 0x8000000000000000,f09b7e9d,nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from <*> to <*>,"['0x4', '0x8000000000000000']"
3858,Jul,4,07:23:47,authorMacBook-Pro,kernel,0,,en0: 802.11d country code set to 'X3'.,7437a69c,en0: 802.11d country code set to <*>,"[""'X3'.""]"
3859,Jul,3,13:50:09,authorMacBook-Pro,networkd,195,,__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! QQ.10018 tc20798 123.151.10.190:443,086cf4fa,__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! <*> <*> <*>,"['QQ.10018', 'tc20798 123.151.10.190:443']"
3860,Jul,4,14:26:46,calvisitor-10-105-162-105,com.apple.WebKit.WebContent,32778,,[14:26:46.809] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,d8cfefd6,<*> <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,['[14:26:46.809]']
3861,Jul,3,16:05:51,authorMacBook-Pro,corecaptured,33544,,CCFile::captureLog,4a019d20,CCFile::captureLog,[]
3862,Jul,4,07:23:41,calvisitor-10-105-162-105,kernel,0,,Wake reason: RTC (Alarm),879f9d34,Wake reason: <*> <*>,['RTC (Alarm)']
3863,Jul,2,02:32:17,calvisitor-10-105-163-202,kernel,0,,hibernate_page_list_setall found pageCount 448015,038257e5,hibernate_page_list_setall found pageCount <*>,['448015']
3864,Jul,6,12:02:58,authorMacBook-Pro,kernel,0,,ARPT: 739239.550439: AQM agg params 0xfc0 maxlen hi/lo 0x0 0xffff minlen 0x0 adjlen 0x0,917783b9,ARPT: <*> AQM agg params 0xfc0 maxlen hi/lo 0x0 0xffff minlen 0x0 adjlen 0x0,['739239.550439:']
3865,Jul,4,12:09:55,calvisitor-10-105-162-105,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,ca501184,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,[]
3866,Jul,6,08:32:43,authorMacBook-Pro,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000300,13635c18,<*> - <*> = <*>,"['AppleCamIn::systemWakeCall', 'messageType', '0xE0000300']"
3867,Jul,3,21:30:41,authorMacBook-Pro,corecaptured,33951,,CCFile::captureLog,4a019d20,CCFile::captureLog,[]
3868,Jul,4,10:29:34,calvisitor-10-105-162-105,kernel,0,,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 11 unplug = 0,fea8a7f7,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = <*> unplug = 0,"['<0>', '11']"
3869,Jul,6,11:14:32,calvisitor-10-105-163-253,kernel,0,,en0::IO80211Interface::postMessage bssid changed,b7a2d271,en0::IO80211Interface::postMessage bssid changed,[]
3870,Jul,6,03:12:38,calvisitor-10-105-160-37,kernel,0,,AppleCamIn::wakeEventHandlerThread,016decae,AppleCamIn::wakeEventHandlerThread,[]
3871,Jul,3,04:55:22,authorMacBook-Pro,kernel,0,,AppleThunderboltNHIType2::waitForOk2Go2Sx - retries = 5,13635c18,<*> - <*> = <*>,"['AppleThunderboltNHIType2::waitForOk2Go2Sx', 'retries', '5']"
3872,Jul,6,16:15:51,authorMacBook-Pro,kernel,0,,ARPT: 740400.221428: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],01660cbd,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: <*>,"['740400.221428:', 'WWEN[disable]']"
3873,Jul,2,21:38:45,calvisitor-10-105-163-202,com.apple.geod,30311,,CFNetwork SSLHandshake failed (-9806),515677b7,CFNetwork SSLHandshake failed <*>,['(-9806)']
3874,Jul,4,14:35:00,calvisitor-10-105-162-105,com.apple.WebKit.WebContent,32778,,[14:35:00.346] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,d8cfefd6,<*> <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,['[14:35:00.346]']
3875,Jul,7,18:09:40,authorMacBook-Pro,kernel,0,,ARPT: 775684.534835: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],01660cbd,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: <*>,"['775684.534835:', 'WWEN[disable]']"
3876,Jul,1,09:33:13,authorMacBook-Pro,kernel,0,,ARPT: 621344.221037: ARPT: Wake Reason: Wake on Scan offload,98cfb00f,ARPT: <*> ARPT: Wake Reason: Wake on <*> <*>,"['621344.221037:', 'Scan offload']"
3877,Jul,4,16:32:16,calvisitor-10-105-162-105,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,13635c18,<*> - <*> = <*>,"['AppleCamIn::systemWakeCall', 'messageType', '0xE0000340']"
3878,Jul,5,14:04:27,authorMacBook-Pro,corecaptured,36034,,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,ea92f231,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,[]
3879,Jul,4,06:39:20,calvisitor-10-105-162-105,kernel,0,,AirPort: Link Down on en0. Reason 8 (Disassociated because station leaving).,6c59fc08,AirPort: Link Down on en0. Reason <*> (Disassociated <*> <*> <*>,"['8', 'because', 'station leaving).']"
3880,Jul,2,19:07:36,calvisitor-10-105-163-202,secd,276,,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",61cb43e6,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=<*> Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",['com.apple.security.sos.error']
3881,Jul,3,15:47:25,calvisitor-10-105-160-237,corecaptured,33533,,"CCFile::captureLog Received Capture notice id: 1499122045.271239, reason = AuthFail:sts:5_rsn:0",60a574ff,CCFile::captureLog Received Capture notice id: <*> reason = <*>,"['1499122045.271239,', 'AuthFail:sts:5_rsn:0']"
3882,Jul,5,13:16:56,calvisitor-10-105-160-226,kernel,0,,"ARPT: 724577.117097: wl0: setup_keepalive: interval 900, retry_interval 30, retry_count 10",a0672ef8,"ARPT: <*> wl0: setup_keepalive: interval <*> retry_interval 30, retry_count 10","['724577.117097:', '900,']"
3883,Jul,3,20:56:07,calvisitor-10-105-161-225,com.apple.ncplugin.weather,33868,,host connection <NSXPCConnection: 0x7f8faaa0aee0> connection from pid 30298 invalidated,e60c49e6,host connection <NSXPCConnection: <*> connection from pid <*> invalidated,"['0x7f8faaa0aee0>', '30298']"
3884,Jul,2,18:22:35,calvisitor-10-105-163-202,kernel,0,,Bluetooth -- LE is supported - Disable LE meta event,c86dfdd9,Bluetooth -- LE is supported - Disable LE meta event,[]
3885,Jul,6,19:31:39,calvisitor-10-105-162-178,com.apple.cts,258,,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 14210 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",[]
3886,Jul,4,07:23:42,authorMacBook-Pro,networkd,195,,-[NETClientConnection effectiveBundleID] using process name apsd as bundle ID (this is expected for daemons without bundle ID,9a054d77,-[NETClientConnection effectiveBundleID] using process name <*> as bundle ID (this is expected for daemons without bundle ID,['apsd']
3887,Jul,6,16:29:47,authorMacBook-Pro,kernel,0,,en0: BSSID changed to 5c:50:15:36:bc:03,ecd68958,en0: <*> changed to <*>,"['BSSID', '5c:50:15:36:bc:03']"
3888,Jul,7,09:23:13,calvisitor-10-105-162-178,kernel,0,,AppleCamIn::wakeEventHandlerThread,016decae,AppleCamIn::wakeEventHandlerThread,[]
3889,Jul,1,09:45:08,calvisitor-10-105-160-95,mDNSResponder,91,,mDNS_DeregisterInterface: Frequent transitions for interface awdl0 (FE80:0000:0000:0000:D8A5:90FF:FEF5:7FFF),a65ff77f,<*> Frequent transitions for interface <*> <*>,"['mDNS_DeregisterInterface:', 'awdl0 (FE80:0000:0000:0000:D8A5:90FF:FEF5:7FFF)']"
3890,Jul,1,09:45:46,authorMacBook-Pro,Dock,307,,-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (null) UASuggestedActionType=0 (null)/(null) opts=(null) when=2017-07-01 16:45:46 +0000 confidence=1 from=(null)/(null) (UABestAppSuggestionManager.m #319),cb6d7ba7,-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (null) UASuggestedActionType=0 (null)/(null) opts=(null) <*> <*> +0000 confidence=1 from=(null)/(null) (UABestAppSuggestionManager.m #319),['when=2017-07-01 16:45:46']
3891,Jul,4,13:02:13,calvisitor-10-105-162-105,kernel,0,,AppleThunderboltGenericHAL::earlyWake - complete - took 0 milliseconds,a5714044,AppleThunderboltGenericHAL::earlyWake - complete - took <*> milliseconds,['0']
3892,Jul,1,09:28:41,authorMacBook-Pro,corecaptured,31206,,CCFile::captureLog,4a019d20,CCFile::captureLog,[]
3893,Jul,5,13:44:59,calvisitor-10-105-160-226,kernel,0,,"ARPT: 724683.040974: wl0: MDNS: 0 SRV Recs, 0 TXT Recs",8d0bbd5d,"ARPT: <*> wl0: MDNS: 0 SRV Recs, 0 TXT Recs",['724683.040974:']
3894,Jul,5,14:04:19,authorMacBook-Pro,corecaptured,36034,,CCFile::captureLogRun() Exiting CCFile::captureLogRun,2d0d617f,CCFile::captureLogRun() Exiting CCFile::captureLogRun,[]
3895,Jul,5,18:19:59,authorMacBook-Pro,kernel,0,,"USBMSC Identifier (non-unique): 000000000820 0x5ac 0x8406 0x820, 3",1bf3d457,"USBMSC Identifier (non-unique): 000000000820 0x5ac 0x8406 0x820, 3",[]
3896,Jul,7,07:44:12,calvisitor-10-105-162-178,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 480714 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",[]
3897,Jul,1,11:01:53,calvisitor-10-105-160-95,Safari,9852,,tcp_connection_tls_session_error_callback_imp 1961 __tcp_connection_tls_session_callback_write_block_invoke.434 error 22,8148599e,tcp_connection_tls_session_error_callback_imp <*> __tcp_connection_tls_session_callback_write_block_invoke.434 error <*>,"['1961', '22']"
3898,Jul,1,09:12:39,calvisitor-10-105-160-95,com.apple.cts,258,,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 13952 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",[]
3899,Jul,6,12:05:06,authorMacBook-Pro,networkd,195,,__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! QQ.10018 tc24091 182.254.50.145:443,086cf4fa,__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! <*> <*> <*>,"['QQ.10018', 'tc24091 182.254.50.145:443']"
3900,Jul,3,23:36:16,airbears2-10-142-110-255,com.apple.WebKit.WebContent,32778,,[23:36:16.829] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,d8cfefd6,<*> <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,['[23:36:16.829]']
3901,Jul,8,01:51:47,authorMacBook-Pro,kernel,0,,in6_unlink_ifa: IPv6 address 0x77c911454f151fbb has no prefix,df7d7c2a,in6_unlink_ifa: IPv6 address <*> has no prefix,['0x77c911454f151fbb']
